timestamp,frame_index,fps,detector,target_found,target_stale,target_label,target_confidence,x_error,y_error,error_norm,pan,tilt,capture_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms,lost_frames
75.349,1089,14.74,yolo_rknn,1,0,person,0.9336,-149,-2,149.01,45.00,60.00,2.456,5.011,54.535,2.357,65.809,200
75.416,1090,14.76,yolo_rknn,1,0,person,0.9331,-149,-2,149.01,45.00,60.00,2.431,5.005,52.851,2.330,63.981,200
75.485,1091,14.74,yolo_rknn,1,0,person,0.9316,-149,-2,149.01,45.00,60.00,2.418,5.010,54.753,2.356,66.046,200
75.553,1092,14.72,yolo_rknn,1,0,person,0.9336,-149,-2,149.01,45.00,60.00,2.464,5.013,54.626,2.362,65.902,200
75.622,1093,14.71,yolo_rknn,1,0,person,0.9321,-149,-3,149.03,45.00,60.00,2.452,5.007,54.439,2.351,65.654,200
75.689,1094,14.73,yolo_rknn,1,0,person,0.9336,-149,-2,149.01,45.00,60.00,2.440,5.004,52.803,2.398,64.105,200
75.754,1095,14.79,yolo_rknn,1,0,person,0.9326,-149,-2,149.01,45.00,60.00,2.440,5.007,51.363,2.371,62.598,200
75.819,1096,14.84,yolo_rknn,1,0,person,0.9346,-149,-2,149.01,45.00,60.00,2.445,5.002,51.552,2.330,62.789,200
75.888,1097,14.81,yolo_rknn,1,0,person,0.9316,-149,-2,149.01,45.00,60.00,2.435,5.035,54.523,2.363,65.803,200
75.956,1098,14.79,yolo_rknn,1,0,person,0.9341,-149,-2,149.01,45.00,60.00,2.437,5.002,54.554,2.389,65.744,200
76.025,1099,14.77,yolo_rknn,1,0,person,0.9321,-149,-3,149.03,45.00,60.00,2.460,5.005,54.372,2.370,65.653,200
76.093,1100,14.76,yolo_rknn,1,0,person,0.9336,-149,-2,149.01,45.00,60.00,2.432,5.005,54.386,2.406,65.592,200
76.162,1101,14.75,yolo_rknn,1,0,person,0.9360,-149,-2,149.01,45.00,60.00,2.439,5.006,54.301,2.350,65.549,200
76.230,1102,14.74,yolo_rknn,1,0,person,0.9360,-149,-2,149.01,45.00,60.00,2.442,5.007,54.416,2.360,65.672,200
76.298,1103,14.72,yolo_rknn,1,0,person,0.9297,-149,-2,149.01,45.00,60.00,2.429,5.000,54.616,2.341,65.809,200
76.367,1104,14.72,yolo_rknn,1,0,person,0.9351,-149,-3,149.03,45.00,60.00,2.443,5.010,54.163,2.363,65.435,200
76.435,1105,14.71,yolo_rknn,1,0,person,0.9321,-148,-1,148.00,45.00,60.00,2.437,4.995,54.240,2.348,65.395,200
76.503,1106,14.70,yolo_rknn,1,0,person,0.9316,-149,-2,149.01,45.00,60.00,2.425,5.000,54.431,2.376,65.682,200
76.570,1107,14.73,yolo_rknn,1,0,person,0.9307,-148,-2,148.01,45.00,60.00,2.433,4.999,52.925,2.368,64.196,200
76.638,1108,14.73,yolo_rknn,1,0,person,0.9307,-149,-3,149.03,45.00,60.00,2.446,5.001,53.607,2.358,64.769,200
76.703,1109,14.78,yolo_rknn,1,0,person,0.9297,-149,-3,149.03,45.00,60.00,2.441,4.993,51.723,2.356,62.976,200
76.772,1110,14.76,yolo_rknn,1,0,person,0.9316,-148,-1,148.00,45.00,60.00,2.445,5.008,54.610,2.330,65.873,200
76.841,1111,14.74,yolo_rknn,1,0,person,0.9307,-148,-3,148.03,45.00,60.00,2.430,5.002,54.581,2.387,65.807,200
76.909,1112,14.74,yolo_rknn,1,0,person,0.9331,-148,-3,148.03,45.00,60.00,2.438,5.000,54.304,2.296,65.406,200
76.977,1113,14.72,yolo_rknn,1,0,person,0.9321,-149,-2,149.01,45.00,60.00,2.437,5.008,54.297,2.371,66.091,200
77.044,1114,14.75,yolo_rknn,1,0,person,0.9316,-148,-3,148.03,45.00,60.00,2.441,5.003,52.759,2.316,63.884,200
77.110,1115,14.80,yolo_rknn,1,0,person,0.9321,-149,-3,149.03,45.00,60.00,2.434,5.001,51.505,2.356,62.745,200
77.176,1116,14.82,yolo_rknn,1,0,person,0.9331,-150,-2,150.01,45.00,60.00,2.436,5.004,52.409,2.341,63.641,200
77.244,1117,14.81,yolo_rknn,1,0,person,0.9336,-150,-2,150.01,45.00,60.00,2.421,5.003,54.278,2.481,65.539,200
77.311,1118,14.82,yolo_rknn,1,0,person,0.9326,-150,-2,150.01,45.00,60.00,2.448,5.014,52.897,2.346,64.179,200
77.378,1119,14.84,yolo_rknn,1,0,person,0.9351,-150,-2,150.01,45.00,60.00,2.449,5.041,52.670,2.343,63.960,200
77.445,1120,14.85,yolo_rknn,1,0,person,0.9336,-150,-3,150.03,45.00,60.00,2.440,5.005,53.044,2.326,64.231,200
77.512,1121,14.84,yolo_rknn,1,0,person,0.9355,-150,-3,150.03,45.00,60.00,2.457,5.012,53.554,2.354,64.745,200
77.580,1122,14.84,yolo_rknn,1,0,person,0.9355,-150,-3,150.03,45.00,60.00,2.439,5.005,53.662,2.333,64.874,200
77.646,1123,14.88,yolo_rknn,1,0,person,0.9355,-150,-2,150.01,45.00,60.00,2.438,4.994,51.665,2.314,62.859,200
77.714,1124,14.85,yolo_rknn,1,0,person,0.9355,-149,-3,149.03,45.00,60.00,2.422,4.994,54.675,2.335,65.907,200
77.783,1125,14.82,yolo_rknn,1,0,person,0.9355,-150,-3,150.03,45.00,60.00,2.439,4.996,54.626,2.332,65.842,200
77.851,1126,14.81,yolo_rknn,1,0,person,0.9360,-150,-3,150.03,45.00,60.00,2.427,5.004,53.883,2.349,65.129,200
77.919,1127,14.79,yolo_rknn,1,0,person,0.9370,-150,-3,150.03,45.00,60.00,2.437,4.999,54.570,2.322,65.785,200
77.988,1128,14.77,yolo_rknn,1,0,person,0.9380,-150,-3,150.03,45.00,60.00,2.426,5.022,54.663,2.334,65.897,200
78.056,1129,14.77,yolo_rknn,1,0,person,0.9375,-150,-2,150.01,45.00,60.00,2.453,5.017,53.816,2.320,65.024,200
78.121,1130,14.82,yolo_rknn,1,0,person,0.9375,-150,-2,150.01,45.00,60.00,2.438,4.992,51.230,2.375,62.476,200
78.190,1131,14.80,yolo_rknn,1,0,person,0.9360,-152,-2,152.01,45.00,60.00,2.444,5.001,54.655,2.366,65.904,200
78.257,1132,14.79,yolo_rknn,1,0,person,0.9380,-152,-3,152.03,45.00,60.00,2.445,5.024,53.683,2.376,64.889,200
78.326,1133,14.77,yolo_rknn,1,0,person,0.9370,-152,-2,152.01,45.00,60.00,2.448,5.004,54.762,2.369,65.989,200
78.394,1134,14.76,yolo_rknn,1,0,person,0.9365,-152,-4,152.05,45.00,60.00,2.435,5.007,54.292,2.380,65.476,200
78.460,1135,14.81,yolo_rknn,1,0,person,0.9360,-152,-2,152.01,45.00,60.00,2.439,4.996,51.697,2.353,62.907,200
78.528,1136,14.80,yolo_rknn,1,0,person,0.9355,-152,-2,152.01,45.00,60.00,2.430,4.991,53.738,2.376,64.898,200
78.596,1137,14.79,yolo_rknn,1,0,person,0.9360,-152,-2,152.01,45.00,60.00,2.443,4.994,54.451,2.338,65.591,200
78.662,1138,14.82,yolo_rknn,1,0,person,0.9370,-152,-3,152.03,45.00,60.00,2.425,5.005,52.233,2.320,63.358,200
78.731,1139,14.79,yolo_rknn,1,0,person,0.9355,-152,-3,152.03,45.00,60.00,2.434,4.994,54.770,2.352,66.012,200
78.799,1140,14.77,yolo_rknn,1,0,person,0.9360,-152,-3,152.03,45.00,60.00,2.440,4.989,54.488,2.324,65.701,200
78.866,1141,14.80,yolo_rknn,1,0,person,0.9375,-152,-3,152.03,45.00,60.00,2.435,5.008,52.729,2.345,63.929,200
78.934,1142,14.79,yolo_rknn,1,0,person,0.9385,-152,-2,152.01,45.00,60.00,2.429,5.006,53.864,2.354,65.104,200
79.001,1143,14.80,yolo_rknn,1,0,person,0.9360,-152,-3,152.03,45.00,60.00,2.460,5.008,53.185,2.351,64.472,200
79.068,1144,14.82,yolo_rknn,1,0,person,0.9390,-152,-2,152.01,45.00,60.00,2.462,5.003,52.605,2.351,63.840,200
79.136,1145,14.79,yolo_rknn,1,0,person,0.9385,-153,-2,153.01,45.00,60.00,2.451,4.992,54.555,2.379,65.811,200
79.205,1146,14.78,yolo_rknn,1,0,person,0.9380,-152,-2,152.01,45.00,60.00,2.452,5.020,54.302,2.357,65.545,200
79.272,1147,14.78,yolo_rknn,1,0,person,0.9390,-152,-2,152.01,45.00,60.00,2.461,5.025,53.578,2.495,65.014,200
79.341,1148,14.75,yolo_rknn,1,0,person,0.9399,-152,-2,152.01,45.00,60.00,2.440,4.999,54.666,2.367,65.915,200
79.410,1149,14.74,yolo_rknn,1,0,person,0.9365,-152,-3,152.03,45.00,60.00,2.467,5.006,54.525,2.388,65.836,200
79.477,1150,14.74,yolo_rknn,1,0,person,0.9390,-152,-3,152.03,45.00,60.00,2.453,5.004,53.539,2.401,64.758,200
79.546,1151,14.73,yolo_rknn,1,0,person,0.9365,-152,-2,152.01,45.00,60.00,2.448,5.003,54.299,2.346,65.544,200
79.614,1152,14.73,yolo_rknn,1,0,person,0.9385,-152,-3,152.03,45.00,60.00,2.424,5.003,54.210,2.375,65.450,200
79.681,1153,14.74,yolo_rknn,1,0,person,0.9380,-152,-2,152.01,45.00,60.00,2.435,4.997,53.331,2.366,64.581,200
79.749,1154,14.73,yolo_rknn,1,0,person,0.9375,-153,-2,153.01,45.00,60.00,2.434,4.994,54.423,2.319,65.641,200
79.817,1155,14.73,yolo_rknn,1,0,person,0.9375,-152,-3,152.03,45.00,60.00,2.431,5.001,53.696,2.332,64.902,200
79.886,1156,14.72,yolo_rknn,1,0,person,0.9385,-152,-3,152.03,45.00,60.00,2.442,4.993,54.567,2.328,65.806,200
79.953,1157,14.73,yolo_rknn,1,0,person,0.9365,-153,-3,153.03,45.00,60.00,2.424,5.001,53.443,2.338,64.573,200
80.021,1158,14.72,yolo_rknn,1,0,person,0.9375,-152,-3,152.03,45.00,60.00,2.438,4.989,54.329,2.339,65.544,200
80.090,1159,14.71,yolo_rknn,1,0,person,0.9346,-153,-1,153.00,45.00,60.00,2.445,5.023,54.617,2.333,65.878,200
80.159,1160,14.69,yolo_rknn,1,0,person,0.9336,-152,-2,152.01,45.00,60.00,2.468,5.027,54.584,2.344,65.863,200
80.226,1161,14.70,yolo_rknn,1,0,person,0.9375,-153,-3,153.03,45.00,60.00,2.474,5.001,53.765,2.335,65.004,200
80.295,1162,14.69,yolo_rknn,1,0,person,0.9355,-153,-3,153.03,45.00,60.00,2.435,4.998,54.591,2.344,65.780,200
80.362,1163,14.71,yolo_rknn,1,0,person,0.9351,-152,-3,152.03,45.00,60.00,2.467,5.034,53.201,2.341,64.410,200
80.430,1164,14.70,yolo_rknn,1,0,person,0.9336,-153,-2,153.01,45.00,60.00,2.470,5.023,54.305,2.437,65.598,200
80.499,1165,14.68,yolo_rknn,1,0,person,0.9355,-153,-3,153.03,45.00,60.00,2.454,5.016,54.967,2.407,66.300,200
80.567,1166,14.69,yolo_rknn,1,0,person,0.9346,-153,-2,153.01,45.00,60.00,2.468,5.048,53.715,2.389,64.996,200
80.632,1167,14.76,yolo_rknn,1,0,person,0.9321,-153,-2,153.01,45.00,60.00,2.462,5.019,50.980,2.366,62.193,200
80.698,1168,14.79,yolo_rknn,1,0,person,0.9331,-153,-2,153.01,45.00,60.00,2.438,5.004,52.141,2.347,63.335,200
80.767,1169,14.77,yolo_rknn,1,0,person,0.9341,-153,-2,153.01,45.00,60.00,2.436,5.000,54.633,2.337,65.865,200
80.832,1170,14.84,yolo_rknn,1,0,person,0.9331,-153,-2,153.01,45.00,60.00,2.443,4.999,50.802,2.341,62.050,200
80.897,1171,14.89,yolo_rknn,1,0,person,0.9331,-154,-2,154.01,45.00,60.00,2.444,5.003,51.141,2.366,62.405,200
80.963,1172,14.91,yolo_rknn,1,0,person,0.9336,-154,-2,154.01,45.00,60.00,2.602,4.997,51.904,2.362,63.338,200
81.028,1173,14.97,yolo_rknn,1,0,person,0.9360,-154,-2,154.01,45.00,60.00,2.614,5.001,50.598,2.369,61.942,200
81.095,1174,14.96,yolo_rknn,1,0,person,0.9370,-154,-3,154.03,45.00,60.00,2.586,4.996,52.992,2.403,64.390,200
81.164,1175,14.92,yolo_rknn,1,0,person,0.9365,-155,-2,155.01,45.00,60.00,2.592,5.006,54.667,2.374,66.051,200
81.229,1176,14.96,yolo_rknn,1,0,person,0.9316,-156,-4,156.05,45.00,60.00,2.589,5.000,51.007,2.337,62.302,200
81.296,1177,14.95,yolo_rknn,1,0,person,0.9380,-155,-3,155.03,45.00,60.00,2.585,5.001,53.304,2.411,64.679,200
81.364,1178,14.92,yolo_rknn,1,0,person,0.9243,-156,-3,156.03,45.00,60.00,2.584,5.022,53.821,2.541,65.341,200
81.435,1179,14.84,yolo_rknn,1,0,person,0.9360,-156,-3,156.03,45.00,60.00,2.761,5.135,54.781,4.114,68.277,200
81.504,1180,14.80,yolo_rknn,1,0,person,0.9326,-156,-3,156.03,45.00,60.00,2.891,5.181,51.507,2.346,63.390,200
81.574,1181,14.76,yolo_rknn,1,0,person,0.9307,-156,-2,156.01,45.00,60.00,2.450,4.997,55.543,2.297,66.734,200
81.640,1182,14.80,yolo_rknn,1,0,person,0.9331,-157,-3,157.03,45.00,60.00,2.454,4.997,52.213,2.352,63.419,200
81.705,1183,14.85,yolo_rknn,1,0,person,0.9302,-157,-2,157.01,45.00,60.00,2.442,4.989,51.353,2.323,62.518,200
81.773,1184,14.83,yolo_rknn,1,0,person,0.9248,-157,-2,157.01,45.00,60.00,2.457,4.996,54.209,2.322,65.433,200
81.838,1185,14.90,yolo_rknn,1,0,person,0.9175,-156,-3,156.03,45.00,60.00,2.446,4.990,50.688,2.315,61.807,200
81.904,1186,14.91,yolo_rknn,1,0,person,0.9292,-157,-3,157.03,45.00,60.00,2.447,4.991,52.637,2.339,63.880,200
81.970,1187,14.93,yolo_rknn,1,0,person,0.9268,-157,-3,157.03,45.00,60.00,2.459,5.000,52.153,2.334,63.312,200
82.037,1188,14.95,yolo_rknn,1,0,person,0.9287,-156,-3,156.03,45.00,60.00,2.445,4.994,52.228,2.366,63.393,200
82.102,1189,14.99,yolo_rknn,1,0,person,0.9321,-156,-2,156.01,45.00,60.00,2.458,5.029,51.210,2.312,62.377,200
82.169,1190,14.97,yolo_rknn,1,0,person,0.9233,-155,-3,155.03,45.00,60.00,2.441,4.998,53.776,2.287,64.964,200
82.236,1191,14.98,yolo_rknn,1,0,person,0.9248,-157,-3,157.03,45.00,60.00,2.423,5.004,52.337,2.302,63.482,200
82.301,1192,15.00,yolo_rknn,1,0,person,0.9302,-155,-2,155.01,45.00,60.00,2.435,5.026,51.886,2.302,63.020,200
82.370,1193,14.97,yolo_rknn,1,0,person,0.9312,-155,-3,155.03,45.00,60.00,2.454,5.014,54.216,2.341,65.386,200
82.436,1194,14.98,yolo_rknn,1,0,person,0.9331,-154,-3,154.03,45.00,60.00,2.437,5.011,52.485,2.394,63.709,200
82.501,1195,15.03,yolo_rknn,1,0,person,0.9287,-154,-2,154.01,45.00,60.00,2.472,5.054,50.764,2.335,61.985,200
82.567,1196,15.03,yolo_rknn,1,0,person,0.9326,-154,-2,154.01,45.00,60.00,2.451,4.991,52.312,2.374,63.534,200
82.633,1197,15.05,yolo_rknn,1,0,person,0.9351,-155,-2,155.01,45.00,60.00,2.449,5.003,51.779,2.327,62.938,200
82.699,1198,15.06,yolo_rknn,1,0,person,0.9287,-155,-1,155.00,45.00,60.00,2.436,5.002,51.959,2.311,63.171,200
82.766,1199,15.05,yolo_rknn,1,0,person,0.9287,-154,-2,154.01,45.00,60.00,2.443,5.002,53.122,2.316,64.330,200
82.833,1200,15.03,yolo_rknn,1,0,person,0.9233,-155,-2,155.01,45.00,60.00,2.449,5.002,53.033,2.333,64.293,200
82.900,1201,15.02,yolo_rknn,1,0,person,0.9224,-155,-2,155.01,45.00,60.00,2.429,5.016,53.174,2.359,64.410,200
82.966,1202,15.03,yolo_rknn,1,0,person,0.9282,-155,-2,155.01,45.00,60.00,2.433,4.984,52.078,2.373,63.282,200
83.035,1203,14.97,yolo_rknn,1,0,person,0.9248,-155,-2,155.01,45.00,60.00,2.452,5.012,55.354,2.346,66.587,200
83.102,1204,14.97,yolo_rknn,1,0,person,0.9224,-155,-2,155.01,45.00,60.00,2.465,5.004,52.711,2.325,63.914,200
83.170,1205,14.94,yolo_rknn,1,0,person,0.9277,-156,-2,156.01,45.00,60.00,2.453,5.006,54.253,2.360,65.514,200
83.237,1206,14.95,yolo_rknn,1,0,person,0.9229,-156,-2,156.01,45.00,60.00,2.447,4.996,52.745,2.408,63.953,200
83.305,1207,14.93,yolo_rknn,1,0,person,0.9238,-155,-2,155.01,45.00,60.00,2.472,5.022,53.769,2.346,64.973,200
83.373,1208,14.90,yolo_rknn,1,0,person,0.9199,-155,-1,155.00,45.00,60.00,2.457,4.996,54.445,2.350,65.698,200
83.440,1209,14.91,yolo_rknn,1,0,person,0.9214,-155,-2,155.01,45.00,60.00,2.449,4.995,52.472,2.360,63.638,200
83.506,1210,14.93,yolo_rknn,1,0,person,0.9219,-155,-2,155.01,45.00,60.00,2.469,5.221,52.078,2.373,63.503,200
83.575,1211,14.89,yolo_rknn,1,0,person,0.9243,-156,-2,156.01,45.00,60.00,2.439,5.006,54.742,2.380,65.928,200
83.640,1212,14.94,yolo_rknn,1,0,person,0.9248,-155,-2,155.01,45.00,60.00,2.471,5.011,51.038,2.374,62.348,200
83.707,1213,14.92,yolo_rknn,1,0,person,0.9219,-155,-2,155.01,45.00,60.00,2.466,5.006,53.706,2.328,64.950,200
83.776,1214,14.89,yolo_rknn,1,0,person,0.9233,-156,-1,156.00,45.00,60.00,2.455,5.000,54.675,2.365,65.904,200
83.841,1215,14.94,yolo_rknn,1,0,person,0.9204,-155,0,155.00,45.00,60.00,2.446,5.017,50.851,2.347,62.066,200
83.910,1216,14.88,yolo_rknn,1,0,person,0.9224,-155,-1,155.00,45.00,60.00,2.456,4.998,55.567,2.402,66.861,200
83.979,1217,14.85,yolo_rknn,1,0,person,0.9238,-155,-2,155.01,45.00,60.00,2.464,5.036,54.768,2.393,66.107,200
84.044,1218,14.91,yolo_rknn,1,0,person,0.9238,-156,-2,156.01,45.00,60.00,2.438,5.006,50.712,2.360,61.874,200
84.112,1219,14.90,yolo_rknn,1,0,person,0.9214,-155,-2,155.01,45.00,60.00,2.448,4.990,53.769,2.320,64.891,200
84.179,1220,14.90,yolo_rknn,1,0,person,0.9258,-154,-1,154.00,45.00,60.00,2.460,5.026,53.123,2.331,64.307,200
84.244,1221,14.94,yolo_rknn,1,0,person,0.9209,-155,-3,155.03,45.00,60.00,2.458,5.016,51.404,2.346,62.636,200
84.312,1222,14.91,yolo_rknn,1,0,person,0.9248,-156,-2,156.01,45.00,60.00,2.462,4.994,54.221,2.334,65.423,200
84.381,1223,14.88,yolo_rknn,1,0,person,0.9214,-155,-2,155.01,45.00,60.00,2.435,5.005,54.548,2.338,65.775,200
84.446,1224,14.91,yolo_rknn,1,0,person,0.9224,-155,-2,155.01,45.00,60.00,2.451,5.003,51.753,2.344,62.911,200
84.513,1225,14.92,yolo_rknn,1,0,person,0.9233,-156,-3,156.03,45.00,60.00,2.465,5.001,52.719,2.383,63.930,200
84.582,1226,14.89,yolo_rknn,1,0,person,0.9248,-156,-3,156.03,45.00,60.00,2.458,5.007,54.434,2.319,65.681,200
84.647,1227,14.92,yolo_rknn,1,0,person,0.9375,-157,-2,157.01,45.00,60.00,2.469,5.021,51.781,2.318,63.038,200
84.714,1228,14.93,yolo_rknn,1,0,person,0.9355,-157,-2,157.01,45.00,60.00,2.469,5.011,52.886,2.314,64.126,200
84.782,1229,14.90,yolo_rknn,1,0,person,0.9341,-157,-2,157.01,45.00,60.00,2.459,5.001,54.287,2.320,65.479,200
84.848,1230,14.94,yolo_rknn,1,0,person,0.9316,-158,-2,158.01,45.00,60.00,2.459,5.018,51.346,2.306,62.490,200
84.914,1231,14.95,yolo_rknn,1,0,person,0.9238,-159,-1,159.00,45.00,60.00,2.475,4.998,52.638,2.341,63.806,200
84.982,1232,14.94,yolo_rknn,1,0,person,0.9326,-159,-1,159.00,45.00,60.00,2.449,5.003,53.195,2.393,64.499,200
85.047,1233,14.98,yolo_rknn,1,0,person,0.9351,-159,-1,159.00,45.00,60.00,2.439,5.002,51.355,2.407,62.654,200
85.115,1234,14.94,yolo_rknn,1,0,person,0.9331,-162,0,162.00,45.00,60.00,2.417,4.991,54.285,2.383,65.539,200
85.184,1235,14.90,yolo_rknn,1,0,person,0.9312,-164,1,164.00,45.00,60.00,2.398,5.012,54.838,2.343,65.999,200
85.249,1236,14.96,yolo_rknn,1,0,person,0.9199,-165,2,165.01,45.00,60.00,2.391,5.006,50.967,2.311,62.049,200
85.317,1237,14.92,yolo_rknn,1,0,person,0.9204,-170,6,170.11,45.00,60.00,2.390,4.996,54.576,2.317,65.718,200
85.385,1238,14.90,yolo_rknn,1,0,person,0.9116,-173,36,176.71,45.00,60.00,2.403,5.016,54.120,2.390,65.379,200
85.450,1239,14.96,yolo_rknn,1,0,person,0.8501,-173,40,177.56,45.00,60.00,2.428,5.015,50.570,2.488,61.865,200
85.518,1240,14.92,yolo_rknn,1,0,person,0.8823,-175,40,179.51,45.00,60.00,2.409,5.002,54.500,2.400,65.758,200
85.587,1241,14.89,yolo_rknn,1,0,person,0.8789,-178,41,182.66,45.00,60.00,2.430,5.007,54.475,2.405,65.769,200
85.652,1242,14.94,yolo_rknn,1,0,person,0.8906,-178,41,182.66,45.00,60.00,2.449,5.001,50.841,2.441,62.134,200
85.720,1243,14.92,yolo_rknn,1,0,person,0.8960,-180,42,184.84,45.00,60.00,2.481,5.016,53.908,2.394,65.251,200
85.788,1244,14.88,yolo_rknn,1,0,person,0.8921,-180,41,184.61,45.00,60.00,2.486,5.003,54.622,2.389,65.972,200
85.853,1245,14.93,yolo_rknn,1,0,person,0.8662,-180,42,184.84,45.00,60.00,2.480,5.007,50.881,2.720,62.441,200
85.921,1246,14.92,yolo_rknn,1,0,person,0.8809,-183,42,187.76,45.00,60.00,2.491,5.060,53.062,2.440,64.415,200
85.989,1247,14.91,yolo_rknn,1,0,person,0.9219,-190,41,194.37,45.00,60.00,2.431,4.999,53.833,2.389,65.129,200
86.053,1248,14.96,yolo_rknn,1,0,person,0.9116,-191,40,195.14,45.00,60.00,2.439,4.999,50.825,2.430,62.142,200
86.121,1249,14.93,yolo_rknn,1,0,person,0.9146,-191,38,194.74,45.00,60.00,2.443,4.999,54.023,2.405,65.320,200
86.190,1250,14.89,yolo_rknn,1,0,person,0.9189,-190,34,193.02,45.00,60.00,2.459,5.001,54.730,2.404,66.045,200
86.258,1251,14.88,yolo_rknn,1,0,person,0.9170,-190,31,192.51,45.00,60.00,2.472,4.999,53.001,2.379,64.857,200
86.328,1252,14.82,yolo_rknn,1,0,person,0.9219,-190,29,192.20,45.00,60.00,2.491,4.993,55.930,2.434,67.292,200
86.393,1253,14.88,yolo_rknn,1,0,person,0.9165,-189,27,190.92,45.00,60.00,2.501,5.016,50.816,2.363,62.073,200
86.457,1254,14.94,yolo_rknn,1,0,person,0.8945,-188,25,189.65,45.00,60.00,2.404,5.042,50.801,2.394,62.001,200
86.523,1255,14.97,yolo_rknn,1,0,person,0.9014,-187,25,188.66,45.00,60.00,2.413,5.000,51.475,2.443,62.774,200
86.592,1256,14.92,yolo_rknn,1,0,person,0.8916,-185,16,185.69,45.00,60.00,2.790,5.199,54.507,2.400,66.275,200
86.658,1257,14.93,yolo_rknn,1,0,person,0.8896,-182,10,182.27,45.00,60.00,2.409,5.014,52.510,2.413,63.764,200
86.725,1258,14.95,yolo_rknn,1,0,person,0.8730,-183,6,183.10,45.00,60.00,2.403,5.002,52.207,2.451,63.420,200
86.792,1259,14.93,yolo_rknn,1,0,person,0.8657,-184,3,184.02,45.00,60.00,2.430,5.013,53.720,2.394,64.970,200
86.857,1260,14.98,yolo_rknn,1,0,person,0.8711,-183,4,183.04,45.00,60.00,2.419,5.010,51.087,2.409,62.287,200
86.925,1261,14.95,yolo_rknn,1,0,person,0.9019,-183,7,183.13,45.00,60.00,2.422,4.996,54.075,2.442,65.384,200
86.994,1262,14.92,yolo_rknn,1,0,person,0.8994,-184,14,184.53,45.00,60.00,2.432,5.034,54.110,2.433,65.383,200
87.059,1263,14.95,yolo_rknn,1,0,person,0.8950,-184,17,184.78,45.00,60.00,2.446,5.010,51.737,2.395,63.029,200
87.126,1264,14.96,yolo_rknn,1,0,person,0.8945,-185,21,186.19,45.00,60.00,2.432,5.006,52.202,2.442,63.526,200
87.194,1265,14.94,yolo_rknn,1,0,person,0.9287,-183,30,185.44,45.00,60.00,2.440,5.013,53.965,2.399,65.293,200
87.261,1266,14.93,yolo_rknn,1,0,person,0.9287,-184,35,187.30,45.00,60.00,2.446,5.000,53.276,2.423,64.615,200
87.330,1267,14.89,yolo_rknn,1,0,person,0.9185,-185,37,188.66,45.00,60.00,2.444,4.996,54.750,2.424,66.039,200
87.398,1268,14.87,yolo_rknn,1,0,person,0.9048,-186,39,190.04,45.00,60.00,2.478,5.007,53.984,2.426,65.295,200
87.467,1269,14.84,yolo_rknn,1,0,person,0.9038,-187,39,191.02,45.00,60.00,2.477,5.059,54.533,2.423,65.937,200
87.535,1270,14.81,yolo_rknn,1,0,person,0.9053,-187,41,191.44,45.00,60.00,2.496,5.005,54.519,2.417,65.910,200
87.604,1271,14.78,yolo_rknn,1,0,person,0.9014,-188,39,192.00,45.00,60.00,2.481,5.012,54.673,2.391,66.008,200
87.672,1272,14.78,yolo_rknn,1,0,person,0.9028,-188,38,191.80,45.00,60.00,2.494,4.998,53.730,2.405,65.111,200
87.740,1273,14.77,yolo_rknn,1,0,person,0.9077,-188,37,191.61,45.00,60.00,2.475,5.004,54.083,2.442,65.454,200
87.807,1274,14.78,yolo_rknn,1,0,person,0.9102,-189,38,192.78,45.00,60.00,2.480,5.024,53.129,2.418,64.412,200
87.876,1275,14.76,yolo_rknn,1,0,person,0.9072,-189,36,192.40,45.00,60.00,2.466,5.001,54.235,2.379,65.533,200
87.943,1276,14.77,yolo_rknn,1,0,person,0.9131,-189,37,192.59,45.00,60.00,2.438,5.006,53.113,2.453,64.475,200
88.011,1277,14.76,yolo_rknn,1,0,person,0.9048,-188,39,192.00,45.00,60.00,2.430,5.011,54.222,2.422,65.526,200
88.080,1278,14.75,yolo_rknn,1,0,person,0.8989,-187,38,190.82,45.00,60.00,2.425,5.016,54.306,2.435,65.627,200
88.148,1279,14.74,yolo_rknn,1,0,person,0.8867,-188,39,192.00,45.00,60.00,2.367,5.077,53.857,2.465,65.217,200
88.214,1280,14.78,yolo_rknn,1,0,person,0.8950,-187,39,191.02,45.00,60.00,2.459,5.003,51.950,2.467,63.319,200
88.282,1281,14.77,yolo_rknn,1,0,person,0.9111,-187,38,190.82,45.00,60.00,2.447,5.030,54.355,2.450,65.723,200
88.350,1282,14.75,yolo_rknn,1,0,person,0.8906,-183,39,187.11,45.00,60.00,2.471,5.008,54.418,2.427,65.690,200
88.419,1283,14.73,yolo_rknn,1,0,person,0.8926,-181,40,185.37,45.00,60.00,2.458,5.006,54.649,2.415,65.983,200
88.485,1284,14.77,yolo_rknn,1,0,person,0.9023,-180,41,184.61,45.00,60.00,2.449,5.021,52.115,2.387,63.431,200
88.554,1285,14.75,yolo_rknn,1,0,person,0.9004,-180,42,184.84,45.00,60.00,2.488,5.041,54.586,2.467,65.988,200
88.626,1286,14.67,yolo_rknn,1,0,person,0.9048,-180,42,184.84,45.00,60.00,2.480,4.995,57.009,2.304,68.788,200
88.694,1287,14.66,yolo_rknn,1,0,person,0.9194,-179,41,183.64,45.00,60.00,2.470,5.007,54.691,2.393,66.018,200
